videoname,poi,context,value
24251,Nick Offerman,24251,
24252,Ayn Rand,24252,
24253,George W. Bush,24253,
24254,Barack Obama,24254,
24255,Ayn Rand,24255,
24256,Louis Farrakhan,24256,
24257,Donald Trump,24257,
24258,Martin Luther King,24258,
24259,Calvin Coolidge,24259,
24260,FDR,24260,
24261,Bernie Sanders,24261,
24262,Norm MacDonald,24262,
24263,Bernie Sanders,24263,
24264,Ronald Reagan,24264,
24265,Ronald Reagan,24265,
24266,The Notorious B.I.G.,24266,
24267,Barack Obama,24267,
24268,Queen Elizabeth II,24268,
24269,Martin Luther King,24269,
24270,Winston Churchill,24270,
24271,Alec Guinness,24271,
24272,JFK,24272,
24273,Ayn Rand,24273,
24274,Harry Truman,24274,
24275,Ronald Reagan,24275,
24276,Milton Friedman,24276,
24277,Christopher Hitchens,24277,
24278,Bernie Sanders,24278,
24279,Bill Burr,24279,
24280,Ayn Rand,24280,
24281,Donald Trump,24281,
24282,Milton Friedman,24282,
24283,JFK,24283,
24284,Dwight Eisenhower,24284,
24285,Alec Guinness,24285,
24286,Ronald Reagan,24286,
24287,Ayn Rand,24287,
24288,Robert Kardashian,24288,
24289,Arnold Schwarzenegger,24289,
24290,George Carlin,24290,
24291,Alec Guinness,24291,
24292,Ayn Rand,24292,
24293,Martin Luther King,24293,
24294,FDR,24294,
24295,Bernie Sanders,24295,
24296,Alec Guinness,24296,
24297,Donald Trump,24297,
24298,Bernie Sanders,24298,
24299,Lyndon Johnson,24299,
24300,Barack Obama,24300,
24301,Nelson Mandela,24301,
24302,Orson Welles,24302,
24303,Barack Obama,24303,
24304,Bill Clinton,24304,
24305,Alec Guinness,24305,
24306,Tucker Carlson,24306,
24307,The Notorious B.I.G.,24307,
24308,Donald Trump,24308,
24309,Ayn Rand,24309,
24310,Bernie Sanders,24310,
24311,Barack Obama,24311,
24312,Winston Churchill,24312,
24313,Ayn Rand,24313,
24314,2Pac,24314,
24315,Alec Guinness,24315,
24316,Alec Guinness,24316,
24317,Christopher Hitchens,24317,
24318,Barack Obama,24318,
24319,Ronald Reagan,24319,
24320,Alec Guinness,24320,
24321,Bernie Sanders,24321,
24322,Ayn Rand,24322,
24323,Mark Zuckerberg,24323,
24324,Martin Luther King,24324,
24325,FDR,24325,
24326,Christopher Hitchens,24326,
24327,Bernie Sanders,24327,
24328,Richard Nixon,24328,
24329,Alec Guinness,24329,
24330,Donald Trump,24330,
24331,Alec Guinness,24331,
24332,Ayn Rand,24332,
24333,Bill Clinton,24333,
24334,Donald Trump,24334,
24335,Winston Churchill,24335,
24336,Winston Churchill,24336,
24337,JFK,24337,
24338,Donald Trump,24338,
24339,Christopher Hitchens,24339,
24340,Martin Luther King,24340,
24341,JFK,24341,
24342,Ayn Rand,24342,
24343,Barack Obama,24343,
24344,Ronald Reagan,24344,
24345,Bernie Sanders,24345,
24346,Ronald Reagan,24346,
24347,Alexandria Ocasio-Cortez,24347,
24348,Alec Guinness,24348,
24349,Ronald Reagan,24349,
24350,Gilbert Gottfried,24350,
24351,Mark Zuckerberg,24351,
24352,JFK,24352,
24353,Barack Obama,24353,
24354,Bill Clinton,24354,
24355,Louis Farrakhan,24355,
24356,Martin Luther King,24356,
24357,JFK,24357,
24358,Ayn Rand,24358,
24359,Martin Luther King,24359,
24360,Donald Trump,24360,
24361,Ronald Reagan,24361,
24362,FDR,24362,
24363,Mr. Rogers,24363,
24364,Mr. Rogers,24364,
24365,Martin Luther King,24365,
24366,Donald Trump,24366,
24367,Gilbert Gottfried,24367,
24368,Ayn Rand,24368,
24369,Donald Trump,24369,
24370,Barack Obama,24370,
24371,Ronald Reagan,24371,
24372,FDR,24372,
24373,Ayn Rand,24373,
24374,Bernie Sanders,24374,
24375,Ayn Rand,24375,
24376,Barack Obama,24376,
24377,Ronald Reagan,24377,
24378,Bernie Sanders,24378,
24379,Milton Friedman,24379,
24380,Ayn Rand,24380,
24381,George W. Bush,24381,
24382,Bernie Sanders,24382,
24383,Barack Obama,24383,
24384,Barack Obama,24384,
24385,Alan Watts,24385,
24386,Arnold Schwarzenegger,24386,
24387,FDR,24387,
24388,Christopher Hitchens,24388,
24389,Barack Obama,24389,
24390,Norm MacDonald,24390,
24391,Bernie Sanders,24391,
24392,Bernie Sanders,24392,
24393,Alec Guinness,24393,
24394,Donald Trump,24394,
24395,Barack Obama,24395,
24396,Donald Trump,24396,
24397,Bill Clinton,24397,
24398,JFK,24398,
24399,Richard Nixon,24399,
24400,Barack Obama,24400,
24401,Christopher Hitchens,24401,
24402,Alec Guinness,24402,
24403,Barack Obama,24403,
24404,Winston Churchill,24404,
24405,Alan Watts,24405,
24406,Barack Obama,24406,
24407,Donald Trump,24407,
24408,Winston Churchill,24408,
24409,Alec Guinness,24409,
24410,Bernie Sanders,24410,
24411,Ayn Rand,24411,
24412,Barack Obama,24412,
24413,Donald Trump,24413,
24414,Ayn Rand,24414,
24415,Donald Trump,24415,
24416,Donald Trump,24416,
24417,Bernie Sanders,24417,
24418,Kanye West,24418,
24419,Barack Obama,24419,
24420,Bernie Sanders,24420,
24421,Alec Guinness,24421,
24422,Alec Guinness,24422,
24423,JFK,24423,
24424,Donald Trump,24424,
24425,Alec Guinness,24425,
24426,Martin Luther King,24426,
24427,George Carlin,24427,
24428,Donald Trump,24428,
24429,The Notorious B.I.G.,24429,
24430,Bill Clinton,24430,
24431,Martin Luther King,24431,
24432,Ayn Rand,24432,
24433,Queen Elizabeth II,24433,
24434,Christopher Hitchens,24434,
24435,Scarlett Johansson,24435,
24436,George Carlin,24436,
24437,Ayn Rand,24437,
24438,Richard Nixon,24438,
24439,Kanye West,24439,
24440,Barack Obama,24440,
24441,Bill Clinton,24441,
24442,Ayn Rand,24442,
24443,Martin Luther King,24443,
24444,Barack Obama,24444,
24445,Barack Obama,24445,
24446,Donald Trump,24446,
24447,Donald Trump,24447,
24448,Alec Guinness,24448,
24449,Barack Obama,24449,
24450,Bernie Sanders,24450,
24451,George Carlin,24451,
24452,Ronald Reagan,24452,
24453,Christopher Hitchens,24453,
24454,Arnold Schwarzenegger,24454,
24455,JFK,24455,
24456,Ronald Reagan,24456,
24457,JFK,24457,
24458,Bernie Sanders,24458,
24459,JFK,24459,
24460,Donald Trump,24460,
24461,Bernie Sanders,24461,
24462,Alec Guinness,24462,
24463,FDR,24463,
24464,Alec Guinness,24464,
24465,Donald Trump,24465,
24466,Bill Clinton,24466,
24467,Donald Trump,24467,
24468,Bill Clinton,24468,
24469,Milton Friedman,24469,
24470,Barack Obama,24470,
24471,Barack Obama,24471,
24472,Barack Obama,24472,
24473,Barack Obama,24473,
24474,Adam Driver,24474,
24475,Winston Churchill,24475,
24476,JFK,24476,
24477,Bill Clinton,24477,
24478,Bernie Sanders,24478,
24479,Donald Trump,24479,
24480,Louis Farrakhan,24480,
24481,Ronald Reagan,24481,
24482,Bill Clinton,24482,
24483,Donald Trump,24483,
24484,Alec Guinness,24484,
24485,Ronald Reagan,24485,
24486,Barack Obama,24486,
24487,Alec Guinness,24487,
24488,Christopher Hitchens,24488,
24489,Bernie Sanders,24489,
24490,Ayn Rand,24490,
24491,George W. Bush,24491,
24492,Donald Trump,24492,
24493,Bernie Sanders,24493,
24494,Donald Trump,24494,
24495,Winston Churchill,24495,
24496,Louis Farrakhan,24496,
24497,Alec Guinness,24497,
24498,Bernie Sanders,24498,
24499,Alec Guinness,24499,
24500,Winston Churchill,24500,
24501,Nick Offerman,24501,
24502,Christopher Hitchens,24502,
24503,Donald Trump,24503,
24504,Mark Zuckerberg,24504,
24505,Barack Obama,24505,
24506,The Notorious B.I.G.,24506,
24507,Bill Clinton,24507,
24508,Barack Obama,24508,
24509,Bill Clinton,24509,
24510,FDR,24510,
24511,Donald Trump,24511,
24512,Queen Elizabeth II,24512,
24513,Barack Obama,24513,
24514,George W. Bush,24514,
24515,Alec Guinness,24515,
24516,Barack Obama,24516,
24517,Martin Luther King,24517,
24518,Donald Trump,24518,
24519,Bernie Sanders,24519,
24520,Ronald Reagan,24520,
24521,2Pac,24521,
24522,Barack Obama,24522,
24523,Winston Churchill,24523,
24524,Winston Churchill,24524,
24525,Donald Trump,24525,
24526,Donald Trump,24526,
24527,Donald Trump,24527,
24528,Queen Elizabeth II,24528,
24529,Alexandria Ocasio-Cortez,24529,
24530,Barack Obama,24530,
24531,Bill Clinton,24531,
24532,Nick Offerman,24532,
24533,Barack Obama,24533,
24534,Louis Farrakhan,24534,
24535,Ronald Reagan,24535,
24536,Ronald Reagan,24536,
24537,Bill Clinton,24537,
24538,Alec Guinness,24538,
24539,Milton Friedman,24539,
24540,Robert Kardashian,24540,
24541,Barack Obama,24541,
24542,Ayn Rand,24542,
24543,Alec Guinness,24543,
24544,Ronald Reagan,24544,
24545,Alec Guinness,24545,
24546,Bernie Sanders,24546,
24547,Alexandria Ocasio-Cortez,24547,
24548,Alec Guinness,24548,
24549,Bill Clinton,24549,
24550,Alec Guinness,24550,
24551,Alec Guinness,24551,
24552,Alec Guinness,24552,
24553,Donald Trump,24553,
24554,Alec Guinness,24554,
24555,John Cleese,24555,
24556,Barack Obama,24556,
24557,Alec Guinness,24557,
24558,Mark Zuckerberg,24558,
24559,Donald Trump,24559,
24560,Bernie Sanders,24560,
24561,Ayn Rand,24561,
24562,John Cleese,24562,
24563,Martin Luther King,24563,
24564,Bernie Sanders,24564,
24565,Alec Guinness,24565,
24566,Louis Farrakhan,24566,
24567,Gilbert Gottfried,24567,
24568,Arnold Schwarzenegger,24568,
24569,Barack Obama,24569,
24570,Dwight Eisenhower,24570,
24571,Winston Churchill,24571,
24572,JFK,24572,
24573,Bill Clinton,24573,
24574,Ronald Reagan,24574,
24575,Ayn Rand,24575,
24576,Bill Clinton,24576,
24577,Donald Trump,24577,
24578,Donald Trump,24578,
24579,Bill Clinton,24579,
24580,Alec Guinness,24580,
24581,Christopher Hitchens,24581,
24582,Donald Trump,24582,
24583,Bernie Sanders,24583,
24584,Bill Clinton,24584,
24585,Arnold Schwarzenegger,24585,
24586,Barack Obama,24586,
24587,Richard Nixon,24587,
24588,Donald Trump,24588,
24589,Alec Guinness,24589,
24590,Bernie Sanders,24590,
24591,Christopher Hitchens,24591,
24592,Mark Zuckerberg,24592,
24593,2Pac,24593,
24594,FDR,24594,
24595,Alec Guinness,24595,
24596,Donald Trump,24596,
24597,Louis C.K.,24597,
24598,Ayn Rand,24598,
24599,Donald Trump,24599,
24600,Barack Obama,24600,
24601,Barack Obama,24601,
24602,Barack Obama,24602,
24603,Donald Trump,24603,
24604,Ronald Reagan,24604,
24605,Barack Obama,24605,
24606,Donald Trump,24606,
24607,Bernie Sanders,24607,
24608,Bill Clinton,24608,
24609,The Notorious B.I.G.,24609,
24610,Frank Sinatra,24610,
24611,Bernie Sanders,24611,
24612,Alec Guinness,24612,
24613,Winston Churchill,24613,
24614,Bernie Sanders,24614,
24615,Barack Obama,24615,
24616,Ayn Rand,24616,
24617,Donald Trump,24617,
24618,Louis Farrakhan,24618,
24619,Bernie Sanders,24619,
24620,Alec Guinness,24620,
24621,Barack Obama,24621,
24622,Donald Trump,24622,
24623,Alec Guinness,24623,
24624,Martin Luther King,24624,
24625,Alec Guinness,24625,
24626,Gilbert Gottfried,24626,
24627,Alec Guinness,24627,
24628,Bill Burr,24628,
24629,Bernie Sanders,24629,
24630,JFK,24630,
24631,Kanye West,24631,
24632,Ronald Reagan,24632,
24633,Bill Clinton,24633,
24634,Barack Obama,24634,
24635,Ayn Rand,24635,
24636,Alexandria Ocasio-Cortez,24636,
24637,Donald Trump,24637,
24638,Orson Welles,24638,
24639,Donald Trump,24639,
24640,Alec Guinness,24640,
24641,Martin Luther King,24641,
24642,Alec Guinness,24642,
24643,Barack Obama,24643,
24644,Bernie Sanders,24644,
24645,Calvin Coolidge,24645,
24646,Queen Elizabeth II,24646,
24647,FDR,24647,
24648,Harry Truman,24648,
24649,Bernie Sanders,24649,
24650,Ayn Rand,24650,
24651,Ronald Reagan,24651,
24652,Barack Obama,24652,
24653,Barack Obama,24653,
24654,Alexandria Ocasio-Cortez,24654,
24655,Barack Obama,24655,
24656,Christopher Hitchens,24656,
24657,Donald Trump,24657,
24658,Martin Luther King,24658,
24659,Martin Luther King,24659,
24660,Winston Churchill,24660,
24661,The Notorious B.I.G.,24661,
24662,Alec Guinness,24662,
24663,Ayn Rand,24663,
24664,Barack Obama,24664,
24665,Adam Driver,24665,
24666,Donald Trump,24666,
24667,Donald Trump,24667,
24668,Donald Trump,24668,
24669,Louis Farrakhan,24669,
24670,Alec Guinness,24670,
24671,Christopher Hitchens,24671,
24672,Ayn Rand,24672,
24673,Alexandria Ocasio-Cortez,24673,
24674,Ayn Rand,24674,
24675,Milton Friedman,24675,
24676,Bernie Sanders,24676,
24677,Bernie Sanders,24677,
24678,Donald Trump,24678,
24679,Barack Obama,24679,
24680,Barack Obama,24680,
24681,Alec Guinness,24681,
24682,Alec Guinness,24682,
24683,Bernie Sanders,24683,
24684,Winston Churchill,24684,
24685,Martin Luther King,24685,
24686,Christopher Hitchens,24686,
24687,Ayn Rand,24687,
24688,Barack Obama,24688,
24689,Bernie Sanders,24689,
24690,Ronald Reagan,24690,
24691,Martin Luther King,24691,
24692,Donald Trump,24692,
24693,Tucker Carlson,24693,
24694,JFK,24694,
24695,Ayn Rand,24695,
24696,JFK,24696,
24697,Ayn Rand,24697,
24698,Ayn Rand,24698,
24699,Alec Guinness,24699,
24700,Bernie Sanders,24700,
24701,Malcolm X,24701,
24702,Boris Johnson,24702,
24703,Christopher Hitchens,24703,
24704,Adam Driver,24704,
24705,Bill Clinton,24705,
24706,Alec Guinness,24706,
24707,Winston Churchill,24707,
24708,Milton Friedman,24708,
24709,Scarlett Johansson,24709,
24710,Ayn Rand,24710,
24711,Barack Obama,24711,
24712,Bernie Sanders,24712,
24713,Christopher Hitchens,24713,
24714,Alexandria Ocasio-Cortez,24714,
24715,Barack Obama,24715,
24716,Louis Farrakhan,24716,
24717,Barack Obama,24717,
24718,George W. Bush,24718,
24719,Nelson Mandela,24719,
24720,Kanye West,24720,
24721,Richard Nixon,24721,
24722,Alec Guinness,24722,
24723,Donald Trump,24723,
24724,Ronald Reagan,24724,
24725,Ayn Rand,24725,
24726,Ayn Rand,24726,
24727,Barack Obama,24727,
24728,Ronald Reagan,24728,
24729,Arnold Schwarzenegger,24729,
24730,Queen Elizabeth II,24730,
24731,Ayn Rand,24731,
24732,Bernie Sanders,24732,
24733,Donald Trump,24733,
24734,Ayn Rand,24734,
24735,Bernie Sanders,24735,
24736,Alec Guinness,24736,
24737,Bill Clinton,24737,
24738,Martin Luther King,24738,
24739,Bill Clinton,24739,
24740,2Pac,24740,
24741,Alec Guinness,24741,
24742,Barack Obama,24742,
24743,Barack Obama,24743,
24744,Bill Clinton,24744,
24745,Bernie Sanders,24745,
24746,Bill Clinton,24746,
24747,Bill Clinton,24747,
24748,Alec Guinness,24748,
24749,Orson Welles,24749,
24750,Ayn Rand,24750,
24751,Donald Trump,24751,
24752,Bill Clinton,24752,
24753,Alec Guinness,24753,
24754,Milton Friedman,24754,
24755,Bill Clinton,24755,
24756,Bernie Sanders,24756,
24757,Bernie Sanders,24757,
24758,Alec Guinness,24758,
24759,Barack Obama,24759,
24760,Queen Elizabeth II,24760,
24761,Bernie Sanders,24761,
24762,Donald Trump,24762,
24763,Donald Trump,24763,
24764,Ronald Reagan,24764,
24765,Mark Zuckerberg,24765,
24766,Winston Churchill,24766,
24767,Milton Friedman,24767,
24768,Alec Guinness,24768,
24769,Barack Obama,24769,
24770,Winston Churchill,24770,
24771,Milton Friedman,24771,
24772,Queen Elizabeth II,24772,
24773,Donald Trump,24773,
24774,Alec Guinness,24774,
24775,Barack Obama,24775,
24776,Bill Clinton,24776,
24777,Barack Obama,24777,
24778,Ronald Reagan,24778,
24779,Dwight Eisenhower,24779,
24780,JFK,24780,
24781,Donald Trump,24781,
24782,Malcolm X,24782,
24783,Bernie Sanders,24783,
24784,Bernie Sanders,24784,
24785,Ayn Rand,24785,
24786,Bernie Sanders,24786,
24787,Mark Zuckerberg,24787,
24788,Alec Guinness,24788,
24789,Kanye West,24789,
24790,Richard Nixon,24790,
24791,FDR,24791,
24792,Queen Elizabeth II,24792,
24793,2Pac,24793,
24794,Alec Guinness,24794,
24795,Martin Luther King,24795,
24796,Bernie Sanders,24796,
24797,Alexandria Ocasio-Cortez,24797,
24798,Ayn Rand,24798,
24799,Barack Obama,24799,
24800,Alec Guinness,24800,
24801,Adam Driver,24801,
24802,Bernie Sanders,24802,
24803,Ronald Reagan,24803,
24804,Barack Obama,24804,
24805,Alec Guinness,24805,
24806,FDR,24806,
24807,Bernie Sanders,24807,
24808,Bernie Sanders,24808,
24809,Mr. Rogers,24809,
24810,Bernie Sanders,24810,
24811,Ronald Reagan,24811,
24812,Ronald Reagan,24812,
24813,FDR,24813,
24814,Ronald Reagan,24814,
24815,Alec Guinness,24815,
24816,Barack Obama,24816,
24817,Bernie Sanders,24817,
24818,Donald Trump,24818,
24819,FDR,24819,
24820,Alec Guinness,24820,
24821,Donald Trump,24821,
24822,Malcolm X,24822,
24823,Donald Trump,24823,
24824,The Notorious B.I.G.,24824,
24825,Alec Guinness,24825,
24826,Orson Welles,24826,
24827,William F. Buckley,24827,
24828,Christopher Hitchens,24828,
24829,Alec Guinness,24829,
24830,Martin Luther King,24830,
24831,Ronald Reagan,24831,
24832,George W. Bush,24832,
24833,Alec Guinness,24833,
24834,Christopher Hitchens,24834,
24835,Bernie Sanders,24835,
24836,Donald Trump,24836,
24837,Dwight Eisenhower,24837,
24838,Queen Elizabeth II,24838,
24839,Adam Driver,24839,
24840,Barack Obama,24840,
24841,Alec Guinness,24841,
24842,Christopher Hitchens,24842,
24843,Bernie Sanders,24843,
24844,Mark Zuckerberg,24844,
24845,Martin Luther King,24845,
24846,Donald Trump,24846,
24847,Milton Friedman,24847,
24848,Alec Guinness,24848,
24849,Barack Obama,24849,
24850,Ronald Reagan,24850,
24851,JFK,24851,
24852,Ronald Reagan,24852,
24853,Ronald Reagan,24853,
24854,Arnold Schwarzenegger,24854,
24855,Donald Trump,24855,
24856,Adam Driver,24856,
24857,Alec Guinness,24857,
24858,Christopher Hitchens,24858,
24859,Malcolm X,24859,
24860,Barack Obama,24860,
24861,Ronald Reagan,24861,
24862,Barack Obama,24862,
24863,Barack Obama,24863,
24864,Bill Clinton,24864,
24865,Ronald Reagan,24865,
24866,Malcolm X,24866,
24867,Donald Trump,24867,
24868,Bernie Sanders,24868,
24869,Winston Churchill,24869,
24870,Christopher Hitchens,24870,
24871,Alan Watts,24871,
24872,Bernie Sanders,24872,
24873,Donald Trump,24873,
24874,Bill Clinton,24874,
24875,Richard Nixon,24875,
24876,Barack Obama,24876,
24877,Donald Trump,24877,
24878,Alan Watts,24878,
24879,Barack Obama,24879,
24880,Bill Clinton,24880,
24881,Christopher Hitchens,24881,
24882,Milton Friedman,24882,
24883,Donald Trump,24883,
24884,Donald Trump,24884,
24885,Bill Clinton,24885,
24886,Donald Trump,24886,
24887,Alan Watts,24887,
24888,Ronald Reagan,24888,
24889,Alec Guinness,24889,
24890,Bill Clinton,24890,
24891,Bill Clinton,24891,
24892,Donald Trump,24892,
24893,Mr. Rogers,24893,
24894,Donald Trump,24894,
24895,Bill Clinton,24895,
24896,Ronald Reagan,24896,
24897,Ronald Reagan,24897,
24898,Boris Johnson,24898,
24899,Martin Luther King,24899,
24900,Ronald Reagan,24900,
24901,Nick Offerman,24901,
24902,Bernie Sanders,24902,
24903,Barack Obama,24903,
24904,JFK,24904,
24905,Malcolm X,24905,
24906,Donald Trump,24906,
24907,JFK,24907,
24908,Alec Guinness,24908,
24909,Alexandria Ocasio-Cortez,24909,
24910,Barack Obama,24910,
24911,Alexandria Ocasio-Cortez,24911,
24912,Bill Clinton,24912,
24913,Ayn Rand,24913,
24914,Bill Clinton,24914,
24915,Donald Trump,24915,
24916,Alec Guinness,24916,
24917,Donald Trump,24917,
24918,Ayn Rand,24918,
24919,Bernie Sanders,24919,
24920,Bill Clinton,24920,
24921,Martin Luther King,24921,
24922,Bill Clinton,24922,
24923,Dwight Eisenhower,24923,
24924,Donald Trump,24924,
24925,Nick Offerman,24925,
24926,Adam Driver,24926,
24927,JFK,24927,
24928,Alec Guinness,24928,
24929,Barack Obama,24929,
24930,Christopher Hitchens,24930,
24931,Boris Johnson,24931,
24932,Bernie Sanders,24932,
24933,Barack Obama,24933,
24934,Donald Trump,24934,
24935,Jeff Goldblum,24935,
24936,Alec Guinness,24936,
24937,Bill Clinton,24937,
24938,Ayn Rand,24938,
24939,Martin Luther King,24939,
24940,The Notorious B.I.G.,24940,
24941,Bill Clinton,24941,
24942,Bernie Sanders,24942,
24943,Christopher Hitchens,24943,
24944,FDR,24944,
24945,Christopher Hitchens,24945,
24946,Alec Guinness,24946,
24947,Ronald Reagan,24947,
24948,Barack Obama,24948,
24949,Barack Obama,24949,
24950,Donald Trump,24950,
24951,Mark Zuckerberg,24951,
24952,Ayn Rand,24952,
24953,Milton Friedman,24953,
24954,Barack Obama,24954,
24955,Ronald Reagan,24955,
24956,Bill Clinton,24956,
24957,FDR,24957,
24958,Milton Friedman,24958,
24959,George Carlin,24959,
24960,Alec Guinness,24960,
24961,Barack Obama,24961,
24962,Donald Trump,24962,
24963,Donald Trump,24963,
24964,Mark Zuckerberg,24964,
24965,George W. Bush,24965,
24966,Bill Clinton,24966,
24967,Bernie Sanders,24967,
24968,Donald Trump,24968,
24969,Bill Clinton,24969,
24970,Bob Ross,24970,
24971,Ayn Rand,24971,
24972,Louis Farrakhan,24972,
24973,Ayn Rand,24973,
24974,Ronald Reagan,24974,
24975,Bill Clinton,24975,
24976,Alec Guinness,24976,
24977,Donald Trump,24977,
24978,George W. Bush,24978,
24979,Barack Obama,24979,
24980,Orson Welles,24980,
24981,Donald Trump,24981,
24982,Bill Clinton,24982,
24983,Alexandria Ocasio-Cortez,24983,
24984,Gilbert Gottfried,24984,
24985,Ronald Reagan,24985,
24986,Barack Obama,24986,
24987,Gilbert Gottfried,24987,
24988,JFK,24988,
24989,Ayn Rand,24989,
24990,Alec Guinness,24990,
24991,Winston Churchill,24991,
24992,Malcolm X,24992,
24993,Ayn Rand,24993,
24994,Bill Clinton,24994,
24995,Bernie Sanders,24995,
24996,Barack Obama,24996,
24997,Alec Guinness,24997,
24998,Orson Welles,24998,
24999,Bernie Sanders,24999,
25000,Barack Obama,25000,
25001,Bill Clinton,25001,
25002,FDR,25002,
25003,Alec Guinness,25003,
25004,Barack Obama,25004,
25005,FDR,25005,
25006,Mark Zuckerberg,25006,
25007,Alec Guinness,25007,
25008,Bill Clinton,25008,
